"Jan 1948",235.1
"Feb 1948",280.7
"Mar 1948",264.6
"Apr 1948",240.7
"May 1948",201.4
"Jun 1948",240.8
"Jul 1948",241.1
"Aug 1948",223.8
"Sep 1948",206.1
"Oct 1948",174.7
"Nov 1948",203.3
"Dec 1948",220.5
"Jan 1949",299.5
"Feb 1949",347.4
"Mar 1949",338.3
"Apr 1949",327.7
"May 1949",351.6
"Jun 1949",396.6
"Jul 1949",438.8
"Aug 1949",395.6
"Sep 1949",363.5
"Oct 1949",378.8
"Nov 1949",357
"Dec 1949",369
"Jan 1950",464.8
"Feb 1950",479.1
"Mar 1950",431.3
"Apr 1950",366.5
"May 1950",326.3
"Jun 1950",355.1
"Jul 1950",331.6
"Aug 1950",261.3
"Sep 1950",249
"Oct 1950",205.5
"Nov 1950",235.6
"Dec 1950",240.9
"Jan 1951",264.9
"Feb 1951",253.8
"Mar 1951",232.3
"Apr 1951",193.8
"May 1951",177
"Jun 1951",213.2
"Jul 1951",207.2
"Aug 1951",180.6
"Sep 1951",188.6
"Oct 1951",175.4
"Nov 1951",199
"Dec 1951",179.6
"Jan 1952",225.8
"Feb 1952",234
"Mar 1952",200.2
"Apr 1952",183.6
"May 1952",178.2
"Jun 1952",203.2
"Jul 1952",208.5
"Aug 1952",191.8
"Sep 1952",172.8
"Oct 1952",148
"Nov 1952",159.4
"Dec 1952",154.5
"Jan 1953",213.2
"Feb 1953",196.4
"Mar 1953",182.8
"Apr 1953",176.4
"May 1953",153.6
"Jun 1953",173.2
"Jul 1953",171
"Aug 1953",151.2
"Sep 1953",161.9
"Oct 1953",157.2
"Nov 1953",201.7
"Dec 1953",236.4
"Jan 1954",356.1
"Feb 1954",398.3
"Mar 1954",403.7
"Apr 1954",384.6
"May 1954",365.8
"Jun 1954",368.1
"Jul 1954",367.9
"Aug 1954",347
"Sep 1954",343.3
"Oct 1954",292.9
"Nov 1954",311.5
"Dec 1954",300.9
"Jan 1955",366.9
"Feb 1955",356.9
"Mar 1955",329.7
"Apr 1955",316.2
"May 1955",269
"Jun 1955",289.3
"Jul 1955",266.2
"Aug 1955",253.6
"Sep 1955",233.8
"Oct 1955",228.4
"Nov 1955",253.6
"Dec 1955",260.1
"Jan 1956",306.6
"Feb 1956",309.2
"Mar 1956",309.5
"Apr 1956",271
"May 1956",279.9
"Jun 1956",317.9
"Jul 1956",298.4
"Aug 1956",246.7
