"Jan 1968",0.8113721
"Feb 1968",0.4458291
"Mar 1968",0.3415985
"Apr 1968",0.2774243
"May 1968",0.2484958
"Jun 1968",0.2525427
"Jul 1968",0.2466902
"Aug 1968",0.2452006
"Sep 1968",0.2279679
"Oct 1968",0.2610293
"Nov 1968",0.3177998
"Dec 1968",0.7298681
"Jan 1969",0.8192756
"Feb 1969",0.4376872
"Mar 1969",0.3834813
"Apr 1969",0.2919304
"May 1969",0.255642
"Jun 1969",0.2369918
"Jul 1969",0.2495123
"Aug 1969",0.2280816
"Sep 1969",0.2335083
"Oct 1969",0.2679917
"Nov 1969",0.3030445
"Dec 1969",0.3594536
"Jan 1970",0.4932865
"Feb 1970",0.5692177
"Mar 1970",0.3593959
"Apr 1970",0.2741868
"May 1970",0.2424912
"Jun 1970",0.2241473
"Jul 1970",0.228084
"Aug 1970",0.2283657
"Sep 1970",0.2282342
"Oct 1970",0.2579092
"Nov 1970",0.2909701
"Dec 1970",0.3113483
"Jan 1971",0.3743171
"Feb 1971",0.3746391
"Mar 1971",0.3398281
"Apr 1971",0.2909505
"May 1971",0.2403667
"Jun 1971",0.2269297
"Jul 1971",0.2134564
"Aug 1971",0.2074597
"Sep 1971",0.2099793
"Oct 1971",0.2464345
"Nov 1971",0.2768291
"Dec 1971",0.3359459
"Jan 1972",0.6381312
"Feb 1972",0.5195216
"Mar 1972",0.2968231
"Apr 1972",0.2514277
"May 1972",0.2144966
"Jun 1972",0.1964111
"Jul 1972",0.2343862
"Aug 1972",0.2095384
"Sep 1972",0.21776
"Oct 1972",0.2450697
"Nov 1972",0.2554203
"Dec 1972",0.3357194
"Jan 1973",0.5968794
"Feb 1973",0.5156948
"Mar 1973",0.3085772
"Apr 1973",0.2569596
"May 1973",0.2194814
"Jun 1973",0.2158074
"Jul 1973",0.2240929
"Aug 1973",0.2217431
"Sep 1973",0.2388084
"Oct 1973",0.2528328
"Nov 1973",0.260521
"Dec 1973",0.2822165
"Jan 1974",0.3096678
"Feb 1974",0.3330646
"Mar 1974",0.349702
"Apr 1974",0.3066515
"May 1974",0.223837
"Jun 1974",0.2030033
"Jul 1974",0.2231299
"Aug 1974",0.1891271
"Sep 1974",0.1997522
"Oct 1974",0.2269953
"Nov 1974",0.2295186
"Dec 1974",0.3198083
"Jan 1975",0.49372
"Feb 1975",0.4728154
"Mar 1975",0.3094317
"Apr 1975",0.2343683
"May 1975",0.200722
"Jun 1975",0.1906996
"Jul 1975",0.1877136
"Aug 1975",0.1990874
"Sep 1975",0.1908602
"Oct 1975",0.2111834
"Nov 1975",0.2084524
"Dec 1975",0.2510464
"Jan 1976",0.2902977
"Feb 1976",0.5702096
"Mar 1976",0.6384278
"Apr 1976",0.3135166
"May 1976",0.2047724
"Jun 1976",0.1885323
"Jul 1976",0.1798065
"Aug 1976",0.1867087
"Sep 1976",0.1871117
"Oct 1976",0.2157304
"Nov 1976",0.2385934
"Dec 1976",0.2572363
"Jan 1977",0.281731
"Feb 1977",0.3030367
"Mar 1977",0.2915253
"Apr 1977",0.2453148
"May 1977",0.2051037
"Jun 1977",0.1845583
"Jul 1977",0.2046436
"Aug 1977",0.1828399
"Sep 1977",0.1960763
"Oct 1977",0.2203844
"Nov 1977",0.224994
"Dec 1977",0.3036654
"Jan 1978",0.5712671
"Feb 1978",0.4351815
"Mar 1978",0.282585
"Apr 1978",0.2381904
"May 1978",0.2196089
"Jun 1978",0.190482
"Jul 1978",0.1926964
"Aug 1978",0.1853681
"Sep 1978",0.1943872
"Oct 1978",0.2290728
"Nov 1978",0.225355
"Dec 1978",0.2569408
